date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
1/06,0050,統一,5850,12034,324,11710,5.03,1,buy
1/06,0050,永豐金證券,0039004100300030,9094,29449,-20355,8.74,1,sell
1/06,0050,中國信託,6160,8495,1230,7265,3.12,2,buy
1/06,0050,凱基-台北,9268,18234,32104,-13870,5.96,2,sell
1/06,0050,國泰證券,8880,6111,103,6008,2.58,3,buy
1/06,0050,元大證券,9800,42709,52430,-9721,4.17,3,sell
1/06,0050,凱基,9200,5650,83,5567,2.39,4,buy
1/06,0050,摩根大通,8440,0,2294,-2294,0.98,4,sell
1/06,0050,土銀,1030,5454,56,5398,2.32,5,buy
1/06,0050,第一金-光復,0035003300380043,80,2080,-2000,0.86,5,sell
1/06,0050,合庫證券,1020,4949,161,4788,2.06,6,buy
1/06,0050,元大-館前,003900380034004b,191,835,-644,0.28,6,sell
1/06,0050,富邦證券,9600,9101,5805,3296,1.42,7,buy
1/06,0050,元大-大甲,0039003800390055,144,642,-498,0.21,7,sell
1/06,0050,宏遠證券,1260,1991,91,1900,0.82,8,buy
1/06,0050,亞東-高雄,2186,16,465,-449,0.19,8,sell
1/06,0050,元富,5920,1657,159,1498,0.64,9,buy
1/06,0050,元大-清水,0039003800300065,93,537,-444,0.19,9,sell
1/06,0050,華南永昌-中正,9359,1398,89,1309,0.56,10,buy
1/06,0050,元大-頭份,0039003800330055,146,555,-409,0.18,10,sell
1/06,0050,台新證券,8150,2571,1354,1217,0.52,11,buy
1/06,0050,永豐金-敦南,0039004100380046,225,616,-391,0.17,11,sell
1/06,0050,國泰-敦南,8888,6871,5873,998,0.43,12,buy
1/06,0050,永豐金-竹科,0039004100390058,404,768,-364,0.16,12,sell
1/06,0050,元大-南海,0039003800300052,618,53,565,0.24,13,buy
1/06,0050,國泰-館前,0038003800380041,1118,1473,-355,0.15,13,sell
1/06,0050,玉山證券,8840,1110,615,495,0.21,14,buy
1/06,0050,統一-宜蘭,0035003800350053,7,350,-343,0.15,14,sell
1/06,0050,華南永昌,9300,706,221,485,0.21,15,buy
1/06,0050,元大-內湖,003900380039004e,251,551,-300,0.13,15,sell
1/06,0051,元富,5920,58,5,53,34.42,1,buy
1/06,0051,富邦-新竹,9647,0,22,-22,14.29,1,sell
1/06,0051,國泰證券,8880,8,0,8,5.19,2,buy
1/06,0051,華南永昌-岡山,9324,0,13,-13,8.44,2,sell
1/06,0051,臺銀-高雄,0031003000340043,5,0,5,3.25,3,buy
1/06,0051,新光-新竹,8563,0,7,-7,4.55,3,sell
1/06,0051,富邦-永和,9654,5,0,5,3.25,4,buy
1/06,0051,中國信託-松江,6167,0,6,-6,3.9,4,sell
1/06,0051,台新證券,8150,5,0,5,3.25,5,buy
1/06,0051,永豐金-竹科,0039004100390058,0,6,-6,3.9,5,sell
1/06,0051,凱基-新店,0039003200300056,4,0,4,2.6,6,buy
1/06,0051,凱基-彰化,0039003200300047,0,5,-5,3.25,6,sell
1/06,0051,永豐金-大園,0039004100390038,3,0,3,1.95,7,buy
1/06,0051,國泰-敦南,8888,1,5,-4,2.6,7,sell
1/06,0051,元大證券,9800,22,19,3,1.95,8,buy
1/06,0051,元富-中原,0035003900320067,0,4,-4,2.6,8,sell
1/06,0051,富邦證券,9600,4,1,3,1.95,9,buy
1/06,0051,玉山證券,8840,0,4,-4,2.6,9,sell
1/06,0051,中國信託-永康,6163,2,0,2,1.3,10,buy
1/06,0051,(牛牛牛)亞-鑫豐,0036003000310064,0,3,-3,1.95,10,sell
1/06,0051,群益金鼎-桃園,9189,2,0,2,1.3,11,buy
1/06,0051,華南永昌-新莊,9305,0,3,-3,1.95,11,sell
1/06,0051,富邦-三峽,003900360032004a,2,0,2,1.3,12,buy
1/06,0051,玉山-高雄,8843,0,3,-3,1.95,12,sell
1/06,0051,永豐金-豐原,0039004100390051,2,0,2,1.3,13,buy
1/06,0051,統一-新竹,5857,0,2,-2,1.3,13,sell
1/06,0051,元大-桃園,0039003800380042,2,0,2,1.3,14,buy
1/06,0051,中國信託-忠孝,6162,0,2,-2,1.3,14,sell
1/06,0051,凱基,9200,2,0,2,1.3,15,buy
1/06,0051,元大-西屯,0039003800300077,0,2,-2,1.3,15,sell
1/06,0052,統一,5850,10614,34,10580,10.47,1,buy
1/06,0052,元大證券,9800,10401,21596,-11195,11.08,1,sell
1/06,0052,中國信託,6160,3064,292,2772,2.74,2,buy
1/06,0052,凱基-台北,9268,3059,11773,-8714,8.62,2,sell
1/06,0052,凱基,9200,2691,2,2689,2.66,3,buy
1/06,0052,群益金鼎,9100,123,8607,-8484,8.4,3,sell
1/06,0052,國泰證券,8880,2445,10,2435,2.41,4,buy
1/06,0052,元富,5920,106,4468,-4362,4.32,4,sell
1/06,0052,兆豐證券,7000,1946,7,1939,1.92,5,buy
1/06,0052,富邦證券,9600,352,2714,-2362,2.34,5,sell
1/06,0052,國泰-忠孝,8887,765,167,598,0.59,6,buy
1/06,0052,新加坡商瑞銀,1650,1978,2853,-875,0.87,6,sell
1/06,0052,台中銀-豐原,0036003100310041,531,86,445,0.44,7,buy
1/06,0052,元大-府城,0039003800300075,31,485,-454,0.45,7,sell
1/06,0052,國泰-敦南,8888,2323,1896,427,0.42,8,buy
1/06,0052,國泰-台中,8882,385,814,-429,0.42,8,sell
1/06,0052,富邦-中壢,9636,601,213,388,0.38,9,buy
1/06,0052,永豐金證券,0039004100300030,2626,2915,-289,0.29,9,sell
1/06,0052,永豐金-台中,003900410039004c,425,51,374,0.37,10,buy
1/06,0052,永豐金-新莊,0039004100390048,34,314,-280,0.28,10,sell
1/06,0052,國票-安和,003700370039005a,383,12,371,0.37,11,buy
1/06,0052,元富-埔里,0035003900320059,20,249,-229,0.23,11,sell
1/06,0052,群益金鼎-大甲,0039003100380067,349,15,334,0.33,12,buy
1/06,0052,元富-安南,003500390032005a,20,247,-227,0.22,12,sell
1/06,0052,臺銀-高雄,0031003000340043,442,168,274,0.27,13,buy
1/06,0052,永豐金-埔里,0039004100370039,30,248,-218,0.22,13,sell
