date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
12/24,0050,永豐金證券,0039004100300030,10884,2665,8219,12.82,1,buy
12/24,0050,新加坡商瑞銀,1650,0,1363,-1363,2.13,1,sell
12/24,0050,元大證券,9800,15526,10774,4752,7.41,2,buy
12/24,0050,國泰-敦南,8888,1259,2594,-1335,2.08,2,sell
12/24,0050,凱基-台北,9268,2247,211,2036,3.18,3,buy
12/24,0050,國票-敦北法人,0037003700390063,2,1269,-1267,1.98,3,sell
12/24,0050,統一,5850,2907,1613,1294,2.02,4,buy
12/24,0050,元富,5920,433,1219,-786,1.23,4,sell
12/24,0050,中國信託,6160,4096,2867,1229,1.92,5,buy
12/24,0050,凱基,9200,233,1001,-768,1.2,5,sell
12/24,0050,法銀巴黎,8900,1200,31,1169,1.82,6,buy
12/24,0050,玉山-左營,0038003800340044,46,355,-309,0.48,6,sell
12/24,0050,元大-成功,003900380039004c,791,57,734,1.14,7,buy
12/24,0050,新光,8560,167,460,-293,0.46,7,sell
12/24,0050,富邦證券,9600,2749,2114,635,0.99,8,buy
12/24,0050,台新證券,8150,334,620,-286,0.45,8,sell
12/24,0050,元大-高雄,003900380031006d,520,37,483,0.75,9,buy
12/24,0050,富邦-台北,9623,115,379,-264,0.41,9,sell
12/24,0050,合庫證券,1020,468,18,450,0.7,10,buy
12/24,0050,群益金鼎-三民,9188,8,252,-244,0.38,10,sell
12/24,0050,玉山證券,8840,522,113,409,0.64,11,buy
12/24,0050,康和-台中,8455,36,264,-228,0.36,11,sell
12/24,0050,國泰-館前,0038003800380041,619,357,262,0.41,12,buy
12/24,0050,國泰-桃園,8885,234,453,-219,0.34,12,sell
12/24,0050,永豐金-內湖,0039004100390067,281,33,248,0.39,13,buy
12/24,0050,國泰-台中,8882,221,435,-214,0.33,13,sell
12/24,0050,國泰證券,8880,504,309,195,0.3,14,buy
12/24,0050,富邦-竹科,0039003600320043,199,401,-202,0.32,14,sell
12/24,0050,富邦-七賢,003900360031004b,207,17,190,0.3,15,buy
12/24,0050,群益金鼎-市府,0039003100300044,17,208,-191,0.3,15,sell
12/24,0051,國泰-台中,8882,3,0,3,10.71,1,buy
12/24,0051,土銀,1030,0,5,-5,17.86,1,sell
12/24,0051,元大證券,9800,4,1,3,10.71,2,buy
12/24,0051,永豐金證券,0039004100300030,0,2,-2,7.14,2,sell
12/24,0051,中國信託,6160,4,2,2,7.14,3,buy
12/24,0051,國泰-新莊,8886,0,1,-1,3.57,3,sell
12/24,0051,富邦-板橋,9655,2,0,2,7.14,4,buy
12/24,0051,元富-西松,003500390032006e,0,1,-1,3.57,4,sell
12/24,0051,元大-台南,9896,2,0,2,7.14,5,buy
12/24,0051,統一-高雄,5851,0,1,-1,3.57,5,sell
12/24,0051,中國信託-高雄,003600310036004b,1,0,1,3.57,6,buy
12/24,0051,兆豐證券,7000,0,1,-1,3.57,6,sell
12/24,0051,國泰證券,8880,1,0,1,3.57,7,buy
12/24,0051,台新-高雄,0038003100350041,0,1,-1,3.57,7,sell
12/24,0051,富邦-新竹,9647,1,0,1,3.57,8,buy
12/24,0051,群益金鼎-天母,0039003100380050,1,2,-1,3.57,8,sell
12/24,0051,合庫證券,1020,1,0,1,3.57,9,buy
12/24,0051,元大-民雄,0039003800310056,0,1,-1,3.57,9,sell
12/24,0051,永豐金-竹北,0039004100390050,1,0,1,3.57,10,buy
12/24,0051,元大-中壢,9834,0,1,-1,3.57,10,sell
12/24,0051,合庫-基隆,1025,1,0,1,3.57,11,buy
12/24,0051,元大-忠孝,9871,0,1,-1,3.57,11,sell
12/24,0051,元大-南勢角,0039003800340045,1,0,1,3.57,12,buy
12/24,0051,元大-民生三民,0039003800390058,0,1,-1,3.57,12,sell
12/24,0051,凱基,9200,0,0,0,0.0,13,buy
12/24,0051,富邦證券,9600,0,1,-1,3.57,13,sell
12/24,0051,富邦-竹北,9624,0,0,0,0.0,14,buy
12/24,0051,國泰-敦南,8888,1,2,-1,3.57,14,sell
12/24,0051,富邦-中壢,9636,0,0,0,0.0,15,buy
12/24,0051,臺銀,1040,1,2,-1,3.57,15,sell
12/24,0052,凱基-台北,9268,3321,281,3040,16.24,1,buy
12/24,0052,元富,5920,251,835,-584,3.12,1,sell
12/24,0052,中國信託,6160,2668,225,2443,13.05,2,buy
12/24,0052,元富-林園,5927,10,530,-520,2.78,2,sell
12/24,0052,群益金鼎,9100,810,2,808,4.32,3,buy
12/24,0052,凱基-林口,9257,14,315,-301,1.61,3,sell
12/24,0052,元大證券,9800,1251,551,700,3.74,4,buy
12/24,0052,國票-中和,0037003700390058,0,204,-204,1.09,4,sell
12/24,0052,華南永昌-虎尾,9377,275,19,256,1.37,5,buy
12/24,0052,永豐金-羅東,0039004100390041,2,187,-185,0.99,5,sell
12/24,0052,富邦證券,9600,268,13,255,1.36,6,buy
12/24,0052,元大-大甲,0039003800390055,24,185,-161,0.86,6,sell
12/24,0052,統一-新營,0035003800350045,183,18,165,0.88,7,buy
12/24,0052,台新-三民,8156,5,162,-157,0.84,7,sell
12/24,0052,統一-永和,0035003800350042,153,0,153,0.82,8,buy
