date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
1/09,0050,國泰-敦南,8888,5336,2175,3161,2.79,1,buy
1/09,0050,元大證券,9800,14488,33207,-18719,16.52,1,sell
1/09,0050,宏遠證券,1260,1074,42,1032,0.91,2,buy
1/09,0050,凱基-台北,9268,3761,14081,-10320,9.11,2,sell
1/09,0050,台新證券,8150,1181,376,805,0.71,3,buy
1/09,0050,法銀巴黎,8900,0,6646,-6646,5.87,3,sell
1/09,0050,永豐金-中正,0039004100390055,839,71,768,0.68,4,buy
1/09,0050,中國信託,6160,3688,5928,-2240,1.98,4,sell
1/09,0050,國泰證券,8880,891,154,737,0.65,5,buy
1/09,0050,永豐金證券,0039004100300030,7210,8804,-1594,1.41,5,sell
1/09,0050,國泰-板橋,003800380038004b,981,294,687,0.61,6,buy
1/09,0050,新加坡商瑞銀,1650,777,2061,-1284,1.13,6,sell
1/09,0050,國泰-台中,8882,886,272,614,0.54,7,buy
1/09,0050,富邦證券,9600,1118,2262,-1144,1.01,7,sell
1/09,0050,兆豐證券,7000,606,72,534,0.47,8,buy
1/09,0050,摩根大通,8440,0,950,-950,0.84,8,sell
1/09,0050,富邦-仁愛,9676,631,164,467,0.41,9,buy
1/09,0050,花旗環球,1590,0,900,-900,0.79,9,sell
1/09,0050,元富-城東,0035003900320072,460,33,427,0.38,10,buy
1/09,0050,台灣摩根士丹利,1470,0,814,-814,0.72,10,sell
1/09,0050,第一金,5380,365,19,346,0.31,11,buy
1/09,0050,玉山證券,8840,600,1248,-648,0.57,11,sell
1/09,0050,凱基,9200,782,464,318,0.28,12,buy
1/09,0050,統一,5850,385,790,-405,0.36,12,sell
1/09,0050,國泰-桃園,8885,529,213,316,0.28,13,buy
1/09,0050,臺銀,1040,507,732,-225,0.2,13,sell
1/09,0050,富邦-陽明,9604,473,164,309,0.27,14,buy
1/09,0050,元大-高雄,003900380031006d,116,342,-226,0.2,14,sell
1/09,0050,國泰-館前,0038003800380041,546,246,300,0.26,15,buy
1/09,0050,凱基-內湖,9287,33,224,-191,0.17,15,sell
1/09,0051,群益金鼎,9100,13,0,13,20.63,1,buy
1/09,0051,臺銀,1040,0,5,-5,7.94,1,sell
1/09,0051,凱基-台北,9268,10,0,10,15.87,2,buy
1/09,0051,國泰-館前,0038003800380041,0,4,-4,6.35,2,sell
1/09,0051,元大-成功,003900380039004c,3,0,3,4.76,3,buy
1/09,0051,元大證券,9800,6,9,-3,4.76,3,sell
1/09,0051,永豐金證券,0039004100300030,3,0,3,4.76,4,buy
1/09,0051,國泰-台中,8882,5,8,-3,4.76,4,sell
1/09,0051,玉山-板橋,8846,2,0,2,3.17,5,buy
1/09,0051,兆豐-三民,0037003000300068,0,3,-3,4.76,5,sell
1/09,0051,凱基-市政,9239,2,0,2,3.17,6,buy
1/09,0051,元大-台南,9896,0,3,-3,4.76,6,sell
1/09,0051,台新證券,8150,2,0,2,3.17,7,buy
1/09,0051,兆豐-新竹,0037003000300056,0,2,-2,3.17,7,sell
1/09,0051,元富,5920,1,0,1,1.59,8,buy
1/09,0051,富邦-高雄,9659,0,2,-2,3.17,8,sell
1/09,0051,統一-台中,5856,1,0,1,1.59,9,buy
1/09,0051,元大-新竹經國,9859,0,2,-2,3.17,9,sell
1/09,0051,元大-八德,9813,1,0,1,1.59,10,buy
