date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
12/15,2330,永豐金證券,0039004100300030,1122,216,906,3.26,1,buy
12/15,2330,美林,1440,556,5425,-4869,17.5,1,sell
12/15,2330,國泰證券,8880,625,140,485,1.74,2,buy
12/15,2330,摩根大通,8440,1473,4136,-2663,9.57,2,sell
12/15,2330,富邦證券,9600,756,334,422,1.52,3,buy
12/15,2330,元大證券,9800,1042,2249,-1207,4.34,3,sell
12/15,2330,元富,5920,384,6,378,1.36,4,buy
12/15,2330,花旗環球,1590,1420,2488,-1068,3.84,4,sell
12/15,2330,國泰-敦南,8888,290,73,217,0.78,5,buy
12/15,2330,港商麥格理,1360,518,1490,-972,3.49,5,sell
12/15,2330,第一金-大稻埕,0035003300380046,213,0,213,0.77,6,buy
12/15,2330,大和國泰,8890,200,763,-563,2.02,6,sell
12/15,2330,中國信託,6160,232,28,204,0.73,7,buy
12/15,2330,台灣摩根士丹利,1470,570,881,-311,1.12,7,sell
12/15,2330,永豐金-匯立,0039004100380031,385,186,199,0.72,8,buy
12/15,2330,統一,5850,146,255,-109,0.39,8,sell
12/15,2330,香港上海匯豐,8960,409,228,181,0.65,9,buy
12/15,2330,國票-敦北法人,0037003700390063,20,103,-83,0.3,9,sell
12/15,2330,合庫證券,1020,177,8,169,0.61,10,buy
12/15,2330,華南永昌,9300,93,144,-51,0.18,10,sell
12/15,2330,群益金鼎,9100,263,105,158,0.57,11,buy
12/15,2330,富邦-南京,0039003600310043,12,53,-41,0.15,11,sell
12/15,2330,第一金,5380,170,13,157,0.56,12,buy
12/15,2330,國票-南京,003700370039006e,2,40,-38,0.14,12,sell
12/15,2330,兆豐證券,7000,152,2,150,0.54,13,buy
12/15,2330,元富-西松,003500390032006e,153,190,-37,0.13,13,sell
12/15,2330,兆豐-新竹,0037003000300056,129,1,128,0.46,14,buy
12/15,2330,台灣企銀-屏東,1116,0,37,-37,0.13,14,sell
12/15,2330,法銀巴黎,8900,135,17,118,0.42,15,buy
12/15,2330,元大-豐原站前,0039003800390057,29,58,-29,0.1,15,sell
12/15,2317,永豐金證券,0039004100300030,1207,447,760,1.72,1,buy
12/15,2317,美林,1440,265,7664,-7399,16.75,1,sell
12/15,2317,元大-彰化,0039003800310047,630,7,623,1.41,2,buy
12/15,2317,花旗環球,1590,533,3490,-2957,6.69,2,sell
12/15,2317,國泰-敦南,8888,896,333,563,1.27,3,buy
12/15,2317,美商高盛,1480,1619,4416,-2797,6.33,3,sell
12/15,2317,摩根大通,8440,1554,1131,423,0.96,4,buy
12/15,2317,台灣摩根士丹利,1470,457,2914,-2457,5.56,4,sell
12/15,2317,永豐金-內湖,0039004100390067,397,12,385,0.87,5,buy
12/15,2317,中國信託,6160,248,1991,-1743,3.95,5,sell
12/15,2317,群益金鼎-大安,0039003100380065,366,0,366,0.83,6,buy
12/15,2317,新加坡商瑞銀,1650,991,2671,-1680,3.8,6,sell
12/15,2317,凱基,9200,553,205,348,0.79,7,buy
12/15,2317,富邦證券,9600,205,1827,-1622,3.67,7,sell
12/15,2317,法銀巴黎,8900,264,13,251,0.57,8,buy
12/15,2317,港商麥格理,1360,104,1454,-1350,3.06,8,sell
12/15,2317,新光,8560,357,149,208,0.47,9,buy
12/15,2317,港商野村,1560,113,1316,-1203,2.72,9,sell
12/15,2317,國泰-板橋,003800380038004b,241,50,191,0.43,10,buy
12/15,2317,永豐金-匯立,0039004100380031,35,679,-644,1.46,10,sell
12/15,2317,群益金鼎-古亭,0039003100380043,195,6,189,0.43,11,buy
12/15,2317,國泰證券,8880,122,569,-447,1.01,11,sell
12/15,2317,富邦-陽明,9604,233,46,187,0.42,12,buy
12/15,2317,元大證券,9800,730,1090,-360,0.82,12,sell
12/15,2317,統一-台中,5856,198,12,186,0.42,13,buy
12/15,2317,元大-頭份,0039003800330055,31,288,-257,0.58,13,sell
12/15,2317,國泰-台中,8882,246,60,186,0.42,14,buy
12/15,2317,富邦-新莊,0039003600320044,29,225,-196,0.44,14,sell
12/15,2317,華南永昌-鶯歌,9319,169,8,161,0.36,15,buy
12/15,2317,大和國泰,8890,0,155,-155,0.35,15,sell
12/15,2454,摩根大通,8440,1092,256,836,8.4,1,buy
12/15,2454,台灣摩根士丹利,1470,923,1640,-717,7.2,1,sell
12/15,2454,美商高盛,1480,907,451,456,4.58,2,buy
12/15,2454,港商麥格理,1360,133,475,-342,3.44,2,sell
12/15,2454,新加坡商瑞銀,1650,537,156,381,3.83,3,buy
12/15,2454,凱基,9200,139,364,-225,2.26,3,sell
12/15,2454,港商野村,1560,321,8,313,3.15,4,buy
12/15,2454,富邦證券,9600,339,564,-225,2.26,4,sell
12/15,2454,凱基-台北,9268,644,376,268,2.69,5,buy
12/15,2454,群益金鼎-敦南,9101,6,226,-220,2.21,5,sell
12/15,2454,永豐金證券,0039004100300030,206,63,143,1.44,6,buy
12/15,2454,兆豐證券,7000,12,226,-214,2.15,6,sell
12/15,2454,華南永昌-南京,9326,118,4,114,1.15,7,buy
12/15,2454,花旗環球,1590,53,202,-149,1.5,7,sell
12/15,2454,元大-土城永寧,9875,107,9,98,0.98,8,buy
12/15,2454,群益金鼎-大安,0039003100380065,76,155,-79,0.79,8,sell
12/15,2454,新光,8560,127,37,90,0.9,9,buy
12/15,2454,國泰-敦南,8888,47,104,-57,0.57,9,sell
12/15,2454,台新-台中,0038003100350042,110,21,89,0.89,10,buy
12/15,2454,國泰-板橋,003800380038004b,15,60,-45,0.45,10,sell
12/15,2454,元富,5920,93,7,86,0.86,11,buy
12/15,2454,兆豐-桃鶯,0037003000300055,3,41,-38,0.38,11,sell
12/15,2454,統一,5850,120,37,83,0.83,12,buy
12/15,2454,台灣企銀-桃園,0031003100310045,0,31,-31,0.31,12,sell
12/15,2454,富邦-南京,0039003600310043,54,4,50,0.5,13,buy
12/15,2454,台新證券,8150,67,95,-28,0.28,13,sell
12/15,2454,華南永昌,9300,81,39,42,0.42,14,buy
12/15,2454,玉山-高雄,8843,6,33,-27,0.27,14,sell
12/15,2454,群益金鼎,9100,49,8,41,0.41,15,buy
12/15,2454,兆豐-新竹,0037003000300056,11,37,-26,0.26,15,sell
12/15,2308,摩根大通,8440,581,181,400,5.59,1,buy
12/15,2308,美林,1440,148,1065,-917,12.81,1,sell
12/15,2308,新加坡商瑞銀,1650,850,468,382,5.34,2,buy
12/15,2308,國泰證券,8880,74,350,-276,3.85,2,sell
12/15,2308,凱基,9200,276,17,259,3.62,3,buy
12/15,2308,台灣摩根士丹利,1470,193,462,-269,3.76,3,sell
12/15,2308,美商高盛,1480,547,306,241,3.37,4,buy
12/15,2308,富邦證券,9600,192,416,-224,3.13,4,sell
12/15,2308,凱基-台北,9268,179,78,101,1.41,5,buy
12/15,2308,康和,8450,0,219,-219,3.06,5,sell
12/15,2308,元富,5920,204,103,101,1.41,6,buy
12/15,2308,永豐金-匯立,0039004100380031,36,253,-217,3.03,6,sell
12/15,2308,華南永昌,9300,112,18,94,1.31,7,buy
12/15,2308,元大證券,9800,252,390,-138,1.93,7,sell
12/15,2308,永豐金證券,0039004100300030,135,53,82,1.15,8,buy
12/15,2308,花旗環球,1590,16,141,-125,1.75,8,sell
12/15,2308,統一,5850,173,111,62,0.87,9,buy
12/15,2308,香港上海匯豐,8960,87,200,-113,1.58,9,sell
12/15,2308,元大-土城永寧,9875,54,4,50,0.7,10,buy
12/15,2308,港商野村,1560,129,237,-108,1.51,10,sell
12/15,2308,國泰-敦南,8888,98,57,41,0.57,11,buy
